58b462775bb32977672dd488;[000000000000000000000001];Person;1990|hnede, tak pekne hnede=od|female|cierne|||zilinsky kraj, kysucke nove mesto|||vedy a vyskumu, pouzivaju ma na testovanie;;;;;
58b462775bb32977672dd4ed;[000000000000000000000001];Person;1990|modre|female|cierne|172|170|zilinsky kraj, kysucke nove mesto|||;;;;;
58b4627d5bb3297767355144;[000000000000000000000001];Person;2000|hnede|female|tmavo-hnede|163|160|presovsky kraj, presov|43|40|studujem;;;;;
58b4627d5bb32977673551d4;[000000000000000000000001];Person;||female||||presovsky kraj, stara lubovna|||;;;;;
58b462805bb32977673aa81d;[000000000000000000000001];Person;1980||male||190|190|kosicky kraj, kosice - okolie|90|90|;;;;;
58b462855bb329776743b291;[000000000000000000000001];Person;|hnede|female|hnede|153|150|nitriansky kraj, nove zamky|33|30|studujem;;;;;
58b4627e5bb32977673640d3;[000000000000000000000001];Person;1970||female||||zilinsky kraj, trstena|||;;;;;
58b462815bb32977673cfdbb;[000000000000000000000001];Person;1990|hnede|male|odfarbene|175|170|zilinsky kraj, liptovsky mikulas|60|60|;;;;;
58b462775bb32977672dd691;[000000000000000000000001];Person;|modre|male|blond|165|160|banskobystricky kraj, banska bystrica|43|40|este nepracujem;;;;;
58b462775bb32977672dd69b;[000000000000000000000001];Person;1980||female||||nitriansky kraj, levice|||;;;;;
58b462775bb32977672dd7d5;[000000000000000000000001];Person;2000|hnede|female|hnede|145|140|kosicky kraj, gelnica|33|30|som nezamestnany;;;;;
58b4627c5bb32977673405d3;[000000000000000000000001];Person;2000|cierne|male|blond, cierne|3243|3240|zahranicie, zahranicie - gb|3243|3240|skolstva;;;;;
58b462835bb32977673ecbd1;[000000000000000000000001];Person;1990||female||159|150|banskobystricky kraj, lucenec|40|40|;;;;;
58b462835bb32977673ecc6a;[000000000000000000000001];Person;1990||female||||bratislavsky kraj, bratislava - karlova ves|||;;;;;
58b462835bb32977673ecd51;[000000000000000000000001];Person;1990|cierne|male|cierne|160|160|ceska republika, cz - praha|65|60|;;;;;
58b462835bb32977673fcb42;[000000000000000000000001];Person;1970|kedy ako|female|ani sama neviem|166|160|kosicky kraj, kosice - sidlisko tahanovce|60|60|pracujem;;;;;
58b462855bb329776743b34e;[000000000000000000000001];Person;1980||male||170|170|bratislavsky kraj, bratislava - dubravka|55|50|;;;;;
58b462855bb329776743b3d1;[000000000000000000000001];Person;1960|hnede|male||165|160|nitriansky kraj, zeliezovce|75|70|strojarenstva a energetiky;;;;;
58b462775bb32977672dd76b;[000000000000000000000001];Person;1990||female||||presovsky kraj, poprad|||;;;;;
58b462775bb32977672dd973;[000000000000000000000001];Person;1990|hnede, cokoladove xcete ochutnat snad? :d|male|hnede, trochu i do blond,taka zmeska namiesana pre vip hosti|183|180|bratislavsky kraj, bratislava - okolie|76|70|vypoctovej techniky a telekomunikacii, k tomu sa radsej nevyjadrujem ...;;;;;
58b4627c5bb3297767330b7e;[000000000000000000000001];Person;2000|modre|female|hnede|152|150|kosicky kraj, kosice - sidlisko tahanovce|35|30|som nezamestnana;;;;;
58b4627c5bb3297767330bd7;[000000000000000000000001];Person;2000|modre|male|blond|||bratislavsky kraj, malacky|||;;;;;
58b4627f5bb3297767384692;[000000000000000000000001];Person;||female||||trenciansky kraj, prievidza|||;;;;;
58b4627f5bb32977673846d1;[000000000000000000000001];Person;1990||male||||banskobystricky kraj, banska bystrica|||;;;;;
58b4627f5bb3297767384714;[000000000000000000000001];Person;||female||||bratislavsky kraj, malacky|||;;;;;
58b4627f5bb329776738477b;[000000000000000000000001];Person;||male||||trenciansky kraj, puchov|||;;;;;
58b4627f5bb329776738478c;[000000000000000000000001];Person;1990||female||||kosicky kraj, spisske vlachy|||;;;;;
58b462835bb32977673fcb55;[000000000000000000000001];Person;1980|hnede|female|ako kedy|160|160|presovsky kraj, medzilaborce|57|50|na volnej nohe;;;;;
58b462835bb32977673fcb88;[000000000000000000000001];Person;||female||||presovsky kraj, vranov nad toplou|||;;;;;
58b462775bb32977672dd6d9;[000000000000000000000001];Person;2000|modre|male|cierne, melir|170|170|zilinsky kraj, cadca|60|60|studujem;;;;;
58b462775bb32977672dd703;[000000000000000000000001];Person;1990||female||||kosicky kraj, michalovce|||hahaha;;;;;
58b462775bb32977672dd716;[000000000000000000000001];Person;||male||||bratislavsky kraj, bratislava - petrzalka|||;;;;;
58b462775bb32977672dd740;[000000000000000000000001];Person;1990|hnede|male|cierne|188|180|zilinsky kraj, kysucke nove mesto|90|90|;;;;;
58b4627d5bb329776735566b;[000000000000000000000001];Person;1990|modre|male||186|180|zilinsky kraj, liptovsky mikulas|80|80|;;;;;
58b4627d5bb32977673556bb;[000000000000000000000001];Person;||male||||zilinsky kraj, martin|||;;;;;
58b462835bb32977673fccc3;[000000000000000000000001];Person;1990||female||||ceska republika, cz - stredni cechy|||;;;;;
58b462855bb329776743b545;[000000000000000000000001];Person;2000||male||||nitriansky kraj, topolcany|||;;;;;
58b462775bb32977672dd8eb;[000000000000000000000001];Person;|zelene|female|hnede|175|170|kosicky kraj, kosice - okolie|55|50|;;;;;
58b462815bb32977673d03be;[000000000000000000000001];Person;1990|zelene, tak niekedy sive...zalezi podla nalady...xixi|female|no hnedovlaska...:) tak sa mi to viac paci...:)|158|150|zilinsky kraj, liptovsky mikulas|59|50|takze pracujem v oblasti pravnickej,aj ked ja nie som ta pravnicka...xixi,ale tak pomaham mu s administrativou...:):):);;;;;
58b462815bb32977673d0411;[000000000000000000000001];Person;||female||||trnavsky kraj, holic|||;;;;;
58b462835bb32977673fcdb6;[000000000000000000000001];Person;1970|hnede|male|hnede|183|180|bratislavsky kraj, senec|66|60|;;;;;
58b462835bb32977673fcec6;[000000000000000000000001];Person;|modre|male||180|180|bratislavsky kraj, bratislava - petrzalka|75|70|;;;;;
58b462775bb32977672dd972;[000000000000000000000001];Person;1990||male||||nitriansky kraj, nitra|||;;;;;
58b462835bb32977673fcf50;[000000000000000000000001];Person;1980||female||||presovsky kraj, presov|||;;;;;
58b462855bb329776743b795;[000000000000000000000001];Person;1990|modre|male|hnede|||nitriansky kraj, topolcany|||strojarenstva a energetiky;;;;;
58b462855bb329776743b806;[000000000000000000000001];Person;|hnede|male|hnedocierna|171|170|presovsky kraj, giraltovce|40|40|zs;;;;;
58b462855bb329776743b826;[000000000000000000000001];Person;1990|zelene|male|hnede|180|180|presovsky kraj, snina|70|70|studujem;;;;;
58b462775bb32977672dda92;[000000000000000000000001];Person;1990|zelene|female|blond|175|170|banskobystricky kraj, ziar nad hronom|58|50|;;;;;
58b462775bb32977672ddbbd;[000000000000000000000001];Person;1990|hnede|male|cierne s melirom|178|170|kosicky kraj, kosice - juh|60|60|studujem;;;;;
58b462775bb32977672ddcdf;[000000000000000000000001];Person;1980|hnede|male|cierne, hnede|183|180|trnavsky kraj, senica|75|70|;;;;;
58b4627f5bb32977673847f4;[000000000000000000000001];Person;1980|modre|male|plave|170|170|kosicky kraj, kosice - okolie|80|80|stavebnictva;;;;;
58b4627f5bb3297767384868;[000000000000000000000001];Person;2000||female||||bratislavsky kraj, bratislava - devinska nova ves|||;;;;;
58b462855bb329776743b884;[000000000000000000000001];Person;2000|hnede|female|hnede|||trenciansky kraj, handlova|||;;;;;
58b462835bb32977673fd2a5;[000000000000000000000001];Person;||male||||nitriansky kraj, nitra|||;;;;;
58b462775bb32977672ddaa4;[000000000000000000000001];Person;1980||male||||zilinsky kraj, ruzomberok|||;;;;;
58b462775bb32977672ddb93;[000000000000000000000001];Person;1990|hnede|female|hnede|165|160|zilinsky kraj, zilina|||studujem;;;;;
58b462775bb32977672ddb9d;[000000000000000000000001];Person;1990||female||||zilinsky kraj, kysucke nove mesto|||;;;;;
58b462855bb329776743b96f;[000000000000000000000001];Person;|zelenomodra|male|plavovlasok|170|170|nitriansky kraj, topolcany|72|70|;;;;;
58b462775bb32977672ddc7c;[000000000000000000000001];Person;1990|zelene|male||182|180|bratislavsky kraj, bratislava - ruzinov|70|70|;;;;;
58b462775bb32977672ddd4c;[000000000000000000000001];Person;2000||female||||zilinsky kraj, martin|||;;;;;
58b4627d5bb3297767355a98;[000000000000000000000001];Person;1990||female||||presovsky kraj, presov|||;;;;;
58b4627e5bb3297767364994;[000000000000000000000001];Person;|modre|male|hnede|||zilinsky kraj, liptovsky hradok|||;;;;;
58b4627e5bb3297767364b30;[000000000000000000000001];Person;1990|modre|female|to akoze dnes ? :))|||trnavsky kraj, sered|||;;;;;
58b462805bb32977673ab12f;[000000000000000000000001];Person;|modre, zelene|female|hnede|158|150|zilinsky kraj, trstena|34|30|;;;;;
58b462815bb32977673d06eb;[000000000000000000000001];Person;1970||male|cierne kratke|177|170|zilinsky kraj, namestovo|||;;;;;
58b462835bb32977673fd4af;[000000000000000000000001];Person;||male||||zahranicie, zahranicie - gb|||;;;;;
58b462835bb32977673fd5c0;[000000000000000000000001];Person;1990||male||||trnavsky kraj, skalica|||;;;;;
58b462835bb32977673fd684;[000000000000000000000001];Person;||female||||nitriansky kraj, nitra|||to by ste chceli vediet??? hehe nepoviem;;;;;
58b462835bb32977673fd69f;[000000000000000000000001];Person;1980||female||||kosicky kraj, kosice - okolie|||;;;;;
58b462775bb32977672dde57;[000000000000000000000001];Person;||female||||zahranicie, zahranicie - ostatne|||;;;;;
58b4627c5bb3297767340a90;[000000000000000000000001];Person;|hnede, zelene|male|ziadne holene|175|170|kosicky kraj, kosice - barca|90|90|stavebnictva;;;;;
58b4627c5bb3297767340b43;[000000000000000000000001];Person;2000|modre|male|cierne|173|170|presovsky kraj, snina|79|70|studujem;;;;;
58b462835bb32977673ed160;[000000000000000000000001];Person;||female||||trenciansky kraj, novaky|||;;;;;
58b462835bb32977673ed192;[000000000000000000000001];Person;|hnede|male|hnede|145|140|zilinsky kraj, cadca|45|40|skoli;;;;;
58b462775bb32977672ddf0c;[000000000000000000000001];Person;1990|hnede|male|cierne|||trnavsky kraj, dunajska streda|||som nezamestnany;;;;;
58b462775bb32977672ddfea;[000000000000000000000001];Person;1990||male||||zilinsky kraj, liptovsky mikulas|||;;;;;
58b462775bb32977672de00b;[000000000000000000000001];Person;1990|modre|male|cierne|180|180|trnavsky kraj, dunajska streda|75|70|stavebnictva;;;;;
58b4627c5bb3297767331044;[000000000000000000000001];Person;|hnede|female||||trnavsky kraj, senica|||;;;;;
58b4627c5bb32977673310b4;[000000000000000000000001];Person;1990||female||||banskobystricky kraj, zarnovica|||;;;;;
58b462775bb32977672ddcc3;[000000000000000000000001];Person;1990|zelene, hnede, modre|female||164|160|zilinsky kraj, kysucke nove mesto|54|50|;;;;;
58b4627d5bb3297767355b52;[000000000000000000000001];Person;2000|hnede|female|hnedo-fialove|164|160|presovsky kraj, stara lubovna|47|40|som nezamestnana;;;;;
58b4627d5bb3297767355bd7;[000000000000000000000001];Person;1990||female||||trenciansky kraj, povazska bystrica|||;;;;;
58b4627d5bb3297767355da3;[000000000000000000000001];Person;1990|zelene|female|cierna|||kosicky kraj, kosice - krasna nad hornadom|||pracujem :);;;;;
58b4627f5bb3297767384ad3;[000000000000000000000001];Person;2000||female||||kosicky kraj, spisske vlachy|||;;;;;
58b462805bb32977673ab2b5;[000000000000000000000001];Person;||male||||zilinsky kraj, trstena|||;;;;;
58b462805bb32977673ab35d;[000000000000000000000001];Person;1990|zelene, y modrim odtienom ja newiem ja som asi diwna|female|blond|170|170|trenciansky kraj, partizanske|57|50|skolskej;;;;;
58b462835bb32977673fd95b;[000000000000000000000001];Person;|modre|male|cierne|||nitriansky kraj, nitra|||zivnostnik;;;;;
58b462835bb32977673fd987;[000000000000000000000001];Person;|hnede|male|hnede|165|160|kosicky kraj, secovce|||;;;;;
58b462855bb329776743bd8b;[000000000000000000000001];Person;1980||female||||trenciansky kraj, povazska bystrica|||;;;;;
58b462855bb329776743bd9a;[000000000000000000000001];Person;2000|hnede|male|cierne|157|150|kosicky kraj, kosice - sidlisko tahanovce|45|40|;;;;;
58b462855bb329776743bdc4;[000000000000000000000001];Person;1980||male||||nitriansky kraj, topolcany|||;;;;;
58b462775bb32977672ddd77;[000000000000000000000001];Person;1980||female||||zilinsky kraj, ruzomberok|||;;;;;
58b462775bb32977672ddd78;[000000000000000000000001];Person;1970||male||||trnavsky kraj, trnava|||;;;;;
58b462775bb32977672dddd6;[000000000000000000000001];Person;2000|modre|male|cierne, hnede|178|170|presovsky kraj, bardejov|71|70|;;;;;
58b462775bb32977672dddf2;[000000000000000000000001];Person;2000|hnede|female|hnede|149|140|trnavsky kraj, senica|39|30|som nezamestnany;;;;;
58b462775bb32977672dde20;[000000000000000000000001];Person;1990||female||||nitriansky kraj, levice|||;;;;;
58b462775bb32977672dde9c;[000000000000000000000001];Person;1990||male||||trenciansky kraj, povazska bystrica|||;;;;;
58b4627e5bb3297767364ccf;[000000000000000000000001];Person;||female||||bratislavsky kraj, bratislava - ostatne|||;;;;;
58b4627e5bb3297767364df4;[000000000000000000000001];Person;1990||male||||trnavsky kraj, hlohovec|||;;;;;
58b4627e5bb3297767364ffc;[000000000000000000000001];Person;2000||female|hnede|176|170|trnavsky kraj, trnava|55|50|;;;;;
58b462815bb32977673d0ab1;[000000000000000000000001];Person;1980|hnede, teda hnedozelene|female|stredne hnede a blond melir|165|160|presovsky kraj, presov|51|50|zdravotnictva;;;;;
58b462815bb32977673d0d3e;[000000000000000000000001];Person;2000||male|hnede|||trnavsky kraj, senica|||student na gymnaziu;;;;;
58b462855bb329776743be49;[000000000000000000000001];Person;|hnede, co viac dodat :)|female|hneda, stale to menim, ale momentalne su take|||presovsky kraj, poprad|||;;;;;
58b462835bb32977673fda1b;[000000000000000000000001];Person;||female||||bratislavsky kraj, bratislava - okolie|||;;;;;
58b462835bb32977673fdaf7;[000000000000000000000001];Person;||male||||zahranicie, zahranicie - ostatne|||;;;;;
58b462775bb32977672de0b2;[000000000000000000000001];Person;2000|hnede|female|hnede|158|150|presovsky kraj, humenne|45|40|;;;;;
58b4627c5bb3297767340bd6;[000000000000000000000001];Person;||female||||zahranicie, zahranicie - ostatne|||;;;;;
58b4627c5bb3297767340c11;[000000000000000000000001];Person;2000||male|hnede|162|160|presovsky kraj, sabinov|55|50|studujem;;;;;
58b4627c5bb3297767340e65;[000000000000000000000001];Person;||female||||zahranicie, zahranicie - ostatne|||;;;;;
58b4627c5bb3297767340f49;[000000000000000000000001];Person;2000||male||||presovsky kraj, vranov nad toplou|||;;;;;
58b462815bb32977673d0d71;[000000000000000000000001];Person;2000|zjec :d, modre|male|zjec :d medzi hnedimi a ciernimi :d daco medzi tym|171|170|kosicky kraj, kosice - dargovskych hrdinov|||zjec :d, studujem;;;;;
58b462835bb32977673ed30f;[000000000000000000000001];Person;2000|hneducka..tvar mandli:)|female|hneducke:)|170|170|banskobystricky kraj, zvolen|48|40|zoo :-*;;;;;
58b462835bb32977673ed332;[000000000000000000000001];Person;1990||male||184|180|trnavsky kraj, skalica|76|70|;;;;;
58b462835bb32977673ed362;[000000000000000000000001];Person;||female||||zilinsky kraj, martin|||;;;;;
58b462835bb32977673fdb62;[000000000000000000000001];Person;||male||||zahranicie, zahranicie - ostatne|||;;;;;
58b462855bb329776743be70;[000000000000000000000001];Person;1990|modre, ja viem ze su hnede.|female|blond|181|180|trenciansky kraj, prievidza|54|50|;;;;;
58b462855bb329776743bef0;[000000000000000000000001];Person;|zelene|male|cierne|182|180|kosicky kraj, kosice - okolie|45|40|elektrotechniky;;;;;
58b4627c5bb32977673313ce;[000000000000000000000001];Person;1990|hnede|female||178|170|presovsky kraj, levoca|70|70|;;;;;
58b4627f5bb3297767384b21;[000000000000000000000001];Person;||male||||kosicky kraj, secovce|||;;;;;
58b4627f5bb3297767384b53;[000000000000000000000001];Person;1990||male||||kosicky kraj, kosice - dargovskych hrdinov|||;;;;;
58b4627f5bb3297767384bd5;[000000000000000000000001];Person;||female||||kosicky kraj, kosice - ostatne|||;;;;;
58b462855bb329776743bfff;[000000000000000000000001];Person;||female||||zahranicie, zahranicie - ostatne|||;;;;;
58b4627d5bb329776735604b;[000000000000000000000001];Person;1980|verde|female|marron|52|50|zahranicie, zahranicie - ostatne|162|160|actor, concionero;;;;;
58b462805bb32977673ab53f;[000000000000000000000001];Person;1990||male||||zahranicie, zahranicie - ostatne|||;;;;;
58b462805bb32977673ab548;[000000000000000000000001];Person;||female||||trnavsky kraj, dunajska streda|||;;;;;
58b462855bb329776743c07e;[000000000000000000000001];Person;1990||female||||kosicky kraj, kosice - barca|||;;;;;
58b462775bb32977672ddf54;[000000000000000000000001];Person;|hnede|female|hnede|||zahranicie, zahranicie - gb|||;;;;;
58b462775bb32977672ddfad;[000000000000000000000001];Person;1990|hnede|female|hnede|174|170|bratislavsky kraj, bratislava - ruzinov|65|60|;;;;;
58b462785bb32977672de4ef;[000000000000000000000001];Person;1990|hnede|female|melirovane|158|150|kosicky kraj, kosice - juh|50|50|skolstva;;;;;
58b4627e5bb3297767365180;[000000000000000000000001];Person;|hnede|male|hnede asik.. :d|||zilinsky kraj, turcianske teplice|||skola :d:d:d, stredna odborna skola, hotelova ale dlho atm asi nebudem.. :d:d;;;;;
58b4627e5bb3297767365506;[000000000000000000000001];Person;2000|hnede|male|hnede|||presovsky kraj, sabinov|||;;;;;
58b462815bb32977673d0d9c;[000000000000000000000001];Person;1990|hnede|male|hnede, sem tam mastne|182|180|trenciansky kraj, prievidza|84|80|nekrologie..;;;;;
58b462815bb32977673d1001;[000000000000000000000001];Person;1980|hnede|male|hnede|202|200|bratislavsky kraj, bratislava - stare mesto|90|90|polnohospodarstva;;;;;
58b462835bb32977673fdea6;[000000000000000000000001];Person;1960|hnede|female|hnede|||trenciansky kraj, banovce nad bebravou|||;;;;;
58b462785bb32977672de37b;[000000000000000000000001];Person;1990|hneda|female||180|180|nitriansky kraj, nitra|80|80|.....v mesokombinate ale momentalne som na materskej......;;;;;
58b462785bb32977672de4c3;[000000000000000000000001];Person;2000|hnede|female|hnede|||zilinsky kraj, dolny kubin|||;;;;;
58b462785bb32977672de537;[000000000000000000000001];Person;1990|modre|male|hnede, svetlo hnede|180|180|presovsky kraj, vranov nad toplou|||elektrotecniky;;;;;
58b462785bb32977672de683;[000000000000000000000001];Person;2000|modre|female|hnede|170|170|bratislavsky kraj, bratislava - vrakuna|53|50|studujem;;;;;
58b4627c5bb32977673410ed;[000000000000000000000001];Person;1990||female||||trenciansky kraj, nove mesto nad vahom|||;;;;;
58b4627c5bb32977673411c0;[000000000000000000000001];Person;1990||male||||zahranicie, zahranicie - usa|||;;;;;
58b4627c5bb329776734126e;[000000000000000000000001];Person;2000|modre|female|hnede|172|170|nitriansky kraj, topolcany|58|50|studujem;;;;;
58b4627c5bb32977673412ef;[000000000000000000000001];Person;1990||female||||trenciansky kraj, nove mesto nad vahom|||;;;;;
58b462815bb32977673d1076;[000000000000000000000001];Person;|zelene|female|hnede|||zilinsky kraj, cadca|||studujem;;;;;
58b462835bb32977673ed470;[000000000000000000000001];Person;1980|modre|male|ziadne|190|190|banskobystricky kraj, banska bystrica|99|90|dopravy;;;;;
58b462835bb32977673ed63a;[000000000000000000000001];Person;|biele :d|male|hnede|190|190|zilinsky kraj, bytca|75|70|v ovlasti kosodreviny;;;;;
58b462835bb32977673ed75b;[000000000000000000000001];Person;1980||female||||zilinsky kraj, martin|||;;;;;
58b462835bb32977673fdf64;[000000000000000000000001];Person;1980||male||||bratislavsky kraj, bratislava - lamac|||;;;;;
58b462855bb329776743c2bb;[000000000000000000000001];Person;1990||male||||banskobystricky kraj, dudince|||;;;;;
58b462785bb32977672de2b3;[000000000000000000000001];Person;||female||||banskobystricky kraj, zarnovica|||;;;;;
58b462785bb32977672de2bc;[000000000000000000000001];Person;1990|jednoznacne modre....|female|bledo hnedaaa....|168|160|trnavsky kraj, trnava|58|50|v skole :d;;;;;
58b462785bb32977672de3bf;[000000000000000000000001];Person;1990|ruzovo barevna|male|cierna|171|170|presovsky kraj, presov|67|60|elektrotechniky;;;;;
58b4627c5bb329776733158a;[000000000000000000000001];Person;1970|modre|female||175|170|nitriansky kraj, nitra|||;;;;;
58b4627f5bb3297767384cb9;[000000000000000000000001];Person;|modre|female||170|170|nitriansky kraj, levice|||;;;;;
58b4627f5bb3297767384d6a;[000000000000000000000001];Person;1990||male||||trenciansky kraj, handlova|||;;;;;
58b4627f5bb3297767384d71;[000000000000000000000001];Person;|thake tmavozelene hm cudne kusa su :d|male|hnede|185|180|presovsky kraj, presov|||zbernych surovin:d:d;;;;;
58b462855bb329776743c3bf;[000000000000000000000001];Person;1970||female||||presovsky kraj, sabinov|||;;;;;
58b462835bb32977673fdfc8;[000000000000000000000001];Person;1980||male||||banskobystricky kraj, tornala|||;;;;;
58b462835bb32977673fe0f6;[000000000000000000000001];Person;1960|modre|male|hnede|||nitriansky kraj, levice|||;;;;;
58b4627d5bb3297767356333;[000000000000000000000001];Person;1990||male||||kosicky kraj, spisska nova ves|||;;;;;
58b4627d5bb3297767356378;[000000000000000000000001];Person;1990|modre|male|hnede|||presovsky kraj, presov|||;;;;;
58b462805bb32977673aba65;[000000000000000000000001];Person;|modre|male|hnede|176|170|trenciansky kraj, nove mesto nad vahom|75|70|;;;;;
58b462805bb32977673abbbe;[000000000000000000000001];Person;|hnede|male|hnede|155|150|trenciansky kraj, partizanske|50|50|elektrotechniky;;;;;
58b462805bb32977673abca9;[000000000000000000000001];Person;|hnede|male|hnede|180|180|trenciansky kraj, banovce nad bebravou|65|60|studujem;;;;;
58b462855bb329776743c4d7;[000000000000000000000001];Person;2000||female||||zahranicie, zahranicie - usa|||;;;;;
58b462785bb32977672de5f2;[000000000000000000000001];Person;1990||male||||nitriansky kraj, zlate moravce|||logistiky;;;;;
58b462785bb32977672de7d9;[000000000000000000000001];Person;||male||||banskobystricky kraj, velky krtis|||;;;;;
58b4627e5bb3297767365659;[000000000000000000000001];Person;||female||||zilinsky kraj, turcianske teplice|||;;;;;
58b4627e5bb32977673656c7;[000000000000000000000001];Person;1990|hnede, niekedy cervene.....aspon na fotkach to niekedy spozorujem ;) |male|hnede, raz som mal modre,ale o tom nechcem pisat...|70|70|banskobystricky kraj, banska bystrica|||studujem, ale o 2 mesiace som nezamestnany...viem vsetko...ma niekto nejaku ponuku???;;;;
58b4627e5bb32977673656cd;[000000000000000000000001];Person;1990|kaki|female|hnede|164|160|zilinsky kraj, cadca|57|50|studujem oa;;;;;
58b4627e5bb3297767365756;[000000000000000000000001];Person;|zelene|female|hnede|||bratislavsky kraj, senec|||;;;;;
58b462815bb32977673d1120;[000000000000000000000001];Person;||male||||trnavsky kraj, holic|||;;;;;
58b462815bb32977673d1176;[000000000000000000000001];Person;|zewraj zelenee :d|male|cem mat zelene :d|157|150|kosicky kraj, roznava|55|50|studujem, v kontajneri :d;;;;;
58b462855bb329776743c588;[000000000000000000000001];Person;2000||female||||presovsky kraj, presov|||;;;;;
58b462835bb32977673fe255;[000000000000000000000001];Person;||female||||zahranicie, zahranicie - ostatne|||;;;;;
58b462835bb32977673fe304;[000000000000000000000001];Person;1990||female||||bratislavsky kraj, bratislava - okolie|||;;;;;
58b462835bb32977673fe31c;[000000000000000000000001];Person;|modre|male|cierne|195|190|banskobystricky kraj, zvolen|90|90|podvodnicstva;;;;;
58b462785bb32977672de707;[000000000000000000000001];Person;|modre|male|spinavy blond|160|160|banskobystricky kraj, zvolen|40|40|pasujem sa so zakladkou;;;;;
58b462785bb32977672de710;[000000000000000000000001];Person;1990|zelene|male|cierne|185|180|zahranicie, zahranicie - gb|72|70|;;;;;
58b462785bb32977672de843;[000000000000000000000001];Person;1990|hnede|male|hnede|188|180|nitriansky kraj, nitra|75|70|;;;;;
58b4627e5bb32977673657fe;[000000000000000000000001];Person;1990|hnede|male|hnede|178|170|zilinsky kraj, martin|65|60|netusim;;;;;
58b4627c5bb329776734136f;[000000000000000000000001];Person;|modro-zelene|female|dlhe (blond, cierna)|165|160|trenciansky kraj, trencin|50|50|;;;;;
58b4627c5bb329776734154d;[000000000000000000000001];Person;||female||||nitriansky kraj, vrable|||;;;;;
58b462815bb32977673d1280;[000000000000000000000001];Person;1990|zeleno hnede|female|skoro cierna :)|165|160|presovsky kraj, levoca|||;;;;;
58b462835bb32977673ed820;[000000000000000000000001];Person;1990|sedomodre|male|hnede|180|180|banskobystricky kraj, zvolen|78|70|;;;;;
58b462835bb32977673ed829;[000000000000000000000001];Person;|hnede|male|black|185|180|banskobystricky kraj, zarnovica|||stavar zo mna vyrastol firma a je to.....=)ale sme lepsi ....=);;;;;
58b462855bb329776743c64f;[000000000000000000000001];Person;||male|spinavy blond|||nitriansky kraj, nitra|||;;;;;
58b462855bb329776743c6b3;[000000000000000000000001];Person;|zelene|male|hnede|185|180|bratislavsky kraj, senec|85|80|zdravotnictva;;;;;
58b462855bb329776743c722;[000000000000000000000001];Person;1990|zelene|female|hnede|156|150|nitriansky kraj, sala|48|40|;;;;;
58b462785bb32977672de4da;[000000000000000000000001];Person;1990|hnede|male|hnede|176|170|nitriansky kraj, levice|74|70|vedy a vyskumu;;;;;
58b462785bb32977672de563;[000000000000000000000001];Person;|hnede|male|hnede|178|170|presovsky kraj, poprad|72|70|strojarenstva a energetiky;;;;;
58b4627c5bb32977673317c0;[000000000000000000000001];Person;2000|hnede|female|cierne|163|160|trenciansky kraj, nove mesto nad vahom|||studujem;;;;;
58b4627f5bb3297767384dae;[000000000000000000000001];Person;|hnede|female|cierne|165|160|zahranicie, zahranicie - australia|60|60|studujem;;;;;
58b4627f5bb3297767384e78;[000000000000000000000001];Person;1990|hnede|male|hnede|178|170|presovsky kraj, vranov nad toplou|73|70|flakania;;;;;
58b462835bb32977673fe603;[000000000000000000000001];Person;1990||male||||kosicky kraj, michalovce|||;;;;;
58b462785bb32977672de477;[000000000000000000000001];Person;1990|hnede|female|skoro blond|173|170|zilinsky kraj, kysucke nove mesto|||este studujem;;;;;
